city,county,lat,long,state,zip
LEWISTON,MONTMORENCY,"+44.913060","-084.218570",MI,49756
"MACKINAC ISLAND",MACKINAC,"+45.853721","-084.618203",MI,49757
MILLERSBURG,"PRESQUE ISLE","+45.430946","-084.085375",MI,49759
MORAN,MACKINAC,"+46.070390","-084.992591",MI,49760
"MULLETT LAKE",CHEBOYGAN,"+45.559536","-084.522098",MI,49761
NAUBINWAY,MACKINAC,"+46.109525","-085.345920",MI,49762
ODEN,EMMET,"+45.480257","-084.814645",MI,49764
ONAWAY,"PRESQUE ISLE","+45.363283","-083.871571",MI,49765
OSSINEKE,ALPENA,"+45.028249","-083.536610",MI,49766
PARADISE,CHIPPEWA,"+46.595083","-085.097324",MI,49768
PELLSTON,EMMET,"+45.566112","-084.863241",MI,49769
PETOSKEY,EMMET,"+45.355915","-084.913255",MI,49770
PICKFORD,CHIPPEWA,"+46.179987","-084.315417",MI,49774
"POINTE AUX PINS",MACKINAC,"+45.969075","-084.991195",MI,49775
POSEN,"PRESQUE ISLE","+45.278913","-083.734615",MI,49776
"PRESQUE ISLE","PRESQUE ISLE","+45.283057","-083.586073",MI,49777
"ROGERS CITY","PRESQUE ISLE","+45.384168","-083.749850",MI,49779
RUDYARD,CHIPPEWA,"+46.258514","-084.800411",MI,49780
"SAINT IGNACE",MACKINAC,"+45.998520","-084.697818",MI,49781
"BEAVER ISLAND",CHARLEVOIX,"+45.668447","-085.547299",MI,49782
"SAULT SAINTE MARIE",CHIPPEWA,"+46.357439","-084.587315",MI,49783
KINCHELOE,CHIPPEWA,"+46.410777","-084.336519",MI,49784
STRONGS,CHIPPEWA,"+46.387377","-084.966792",MI,49790
TOPINABEE,CHEBOYGAN,"+45.483842","-084.593561",MI,49791
TOWER,CHEBOYGAN,"+45.358825","-084.295283",MI,49792
"TROUT LAKE",CHIPPEWA,"+46.215929","-085.006769",MI,49793
VANDERBILT,OTSEGO,"+45.139667","-084.552604",MI,49795
"WALLOON LAKE",CHARLEVOIX,"+45.245371","-084.938228",MI,49796
WATERS,OTSEGO,"+44.870234","-084.659847",MI,49797
WOLVERINE,CHEBOYGAN,"+45.326831","-084.549533",MI,49799
"IRON MOUNTAIN",DICKINSON,"+46.021627","-087.874496",MI,49801
KINGSFORD,DICKINSON,"+45.807905","-088.084302",MI,49802
ALLOUEZ,KEWEENAW,"+47.287939","-088.412893",MI,49805
"AU TRAIN",ALGER,"+46.444586","-086.911506",MI,49806
"BARK RIVER",DELTA,"+45.695595","-087.207306",MI,49807
"BIG BAY",MARQUETTE,"+46.770788","-087.672566",MI,49808
CARNEY,MENOMINEE,"+45.601899","-087.519075",MI,49812
"CEDAR RIVER",MENOMINEE,"+45.443789","-087.401604",MI,49813
CHAMPION,MARQUETTE,"+46.466637","-087.920429",MI,49814
CHANNING,DICKINSON,"+46.178230","-087.934279",MI,49815
CHATHAM,ALGER,"+46.336962","-086.993579",MI,49816
COOKS,SCHOOLCRAFT,"+45.915778","-086.473246",MI,49817
CORNELL,DELTA,"+45.910352","-087.207140",MI,49818
ARNOLD,MARQUETTE,"+46.604141","-087.614805",MI,49819
CURTIS,MACKINAC,"+46.159286","-085.699294",MI,49820
DAGGETT,MENOMINEE,"+45.524441","-087.614772",MI,49821
DEERTON,ALGER,"+46.426964","-087.049704",MI,49822
"EBEN JUNCTION",ALGER,"+46.329926","-087.013761",MI,49825
RUMELY,ALGER,"+46.348071","-087.043622",MI,49826
ENGADINE,MACKINAC,"+46.169384","-085.587976",MI,49827
ESCANABA,DELTA,"+45.851343","-087.057049",MI,49829
FELCH,DICKINSON,"+46.022634","-087.793865",MI,49831
"LITTLE LAKE",MARQUETTE,"+46.279714","-087.331099",MI,49833
"FOSTER CITY",DICKINSON,"+45.939891","-087.805995",MI,49834
GARDEN,DELTA,"+45.756636","-086.586125",MI,49835
GERMFASK,SCHOOLCRAFT,"+46.042076","-086.235756",MI,49836
GLADSTONE,DELTA,"+45.881256","-087.115221",MI,49837
"GOULD CITY",MACKINAC,"+46.074658","-085.733841",MI,49838
"GRAND MARAIS",ALGER,"+46.668806","-085.964145",MI,49839
GULLIVER,SCHOOLCRAFT,"+46.042076","-086.235756",MI,49840
GWINN,MARQUETTE,"+46.331119","-087.439658",MI,49841
HARRIS,MENOMINEE,"+45.692178","-087.351342",MI,49845
HERMANSVILLE,MENOMINEE,"+45.700102","-087.642374",MI,49847
INGALLS,MENOMINEE,"+45.371769","-087.623735",MI,49848
ISHPEMING,MARQUETTE,"+46.438690","-087.709096",MI,49849
LORETTO,DICKINSON,"+45.827514","-087.776381",MI,49852
"MC MILLAN",LUCE,"+46.347592","-085.658525",MI,49853
MANISTIQUE,SCHOOLCRAFT,"+46.006223","-086.255490",MI,49854
MARQUETTE,MARQUETTE,"+46.593435","-087.615282",MI,49855
MENOMINEE,MENOMINEE,"+45.228959","-087.567720",MI,49858
MICHIGAMME,MARQUETTE,"+46.530795","-088.091432",MI,49861
MUNISING,ALGER,"+46.414779","-086.460319",MI,49862
NADEAU,MENOMINEE,"+45.608658","-087.563310",MI,49863
NAHMA,DELTA,"+45.842437","-086.655849",MI,49864
"NATIONAL MINE",MARQUETTE,"+46.604141","-087.614805",MI,49865
NEGAUNEE,MARQUETTE,"+46.494904","-087.799518",MI,49866
NEWBERRY,LUCE,"+46.460159","-085.515605",MI,49868
NORWAY,DICKINSON,"+45.857201","-087.917602",MI,49870
PALMER,MARQUETTE,"+46.441565","-087.576355",MI,49871
PERKINS,DELTA,"+45.992476","-087.079231",MI,49872
PERRONVILLE,MENOMINEE,"+45.841020","-087.481565",MI,49873
POWERS,MENOMINEE,"+45.703409","-087.512409",MI,49874
QUINNESEC,DICKINSON,"+45.807590","-087.959862",MI,49876
RALPH,DICKINSON,"+46.129666","-087.736665",MI,49877
"RAPID RIVER",DELTA,"+45.913952","-086.804734",MI,49878
REPUBLIC,MARQUETTE,"+46.365580","-087.890390",MI,49879
ROCK,DELTA,"+46.057396","-087.122594",MI,49880
SAGOLA,DICKINSON,"+46.074737","-088.039613",MI,49881
SENEY,SCHOOLCRAFT,"+46.042076","-086.235756",MI,49883
SHINGLETON,ALGER,"+46.434256","-086.367899",MI,49884
SKANDIA,MARQUETTE,"+46.396896","-087.300505",MI,49885
SPALDING,MENOMINEE,"+45.677744","-087.485236",MI,49886
STEPHENSON,MENOMINEE,"+45.447416","-087.613960",MI,49887
TRENARY,ALGER,"+46.238695","-087.014443",MI,49891
VULCAN,DICKINSON,"+45.830389","-087.807258",MI,49892
WALLACE,MENOMINEE,"+45.295383","-087.585611",MI,49893
WELLS,DELTA,"+45.788216","-087.078454",MI,49894
WETMORE,ALGER,"+46.291471","-086.671351",MI,49895
WILSON,MENOMINEE,"+45.679339","-087.389877",MI,49896
AHMEEK,KEWEENAW,"+47.293287","-088.389708",MI,49901
ALPHA,IRON,"+46.030951","-088.377097",MI,49902
AMASA,IRON,"+46.249415","-088.417593",MI,49903
"ATLANTIC MINE",HOUGHTON,"+47.072716","-088.634939",MI,49905
BARAGA,BARAGA,"+46.804760","-088.575842",MI,49908
BERGLAND,ONTONAGON,"+46.585302","-089.517464",MI,49910
BESSEMER,GOGEBIC,"+46.423427","-089.992677",MI,49911
"BRUCE CROSSING",ONTONAGON,"+46.475105","-089.222897",MI,49912
CALUMET,HOUGHTON,"+47.154742","-088.525475",MI,49913
CASPIAN,IRON,"+46.065734","-088.630972",MI,49915
CHASSELL,HOUGHTON,"+47.020152","-088.572499",MI,49916
"COPPER CITY",HOUGHTON,"+47.284183","-088.387535",MI,49917
"COPPER HARBOR",KEWEENAW,"+47.471616","-087.946283",MI,49918
COVINGTON,BARAGA,"+46.526495","-088.584598",MI,49919
"CRYSTAL FALLS",IRON,"+46.143009","-088.376197",MI,49920
DODGEVILLE,HOUGHTON,"+47.092838","-088.583578",MI,49921
"DOLLAR BAY",HOUGHTON,"+47.120346","-088.461337",MI,49922
EWEN,ONTONAGON,"+46.548352","-089.365311",MI,49925
GAASTRA,IRON,"+46.035213","-088.560940",MI,49927
GREENLAND,ONTONAGON,"+46.780865","-089.114601",MI,49929
HANCOCK,HOUGHTON,"+47.156614","-088.558554",MI,49930
HOUGHTON,HOUGHTON,"+47.105336","-088.548157",MI,49931
HUBBELL,HOUGHTON,"+47.167087","-088.466785",MI,49934
"IRON RIVER",IRON,"+46.120470","-088.618995",MI,49935
IRONWOOD,GOGEBIC,"+46.479574","-090.167111",MI,49938
KEARSARGE,HOUGHTON,"+47.269416","-088.418410",MI,49942
"LAKE LINDEN",HOUGHTON,"+47.162481","-088.503108",MI,49945
LANSE,BARAGA,"+46.740227","-088.447050",MI,49946
MARENISCO,GOGEBIC,"+46.379315","-089.612621",MI,49947
"MASS CITY",ONTONAGON,"+46.722794","-089.051191",MI,49948
MOHAWK,KEWEENAW,"+47.352566","-088.288905",MI,49950
NISULA,HOUGHTON,"+46.774818","-088.879888",MI,49952
ONTONAGON,ONTONAGON,"+46.738070","-089.334696",MI,49953
PAINESDALE,HOUGHTON,"+47.040380","-088.670361",MI,49955
PELKIE,HOUGHTON,"+46.740200","-088.747900",MI,49958
RAMSAY,GOGEBIC,"+46.472742","-089.997610",MI,49959
ROCKLAND,ONTONAGON,"+46.753715","-089.195837",MI,49960
SIDNAW,HOUGHTON,"+46.501487","-088.797150",MI,49961
SKANEE,BARAGA,"+46.867128","-088.139072",MI,49962
"SOUTH RANGE",HOUGHTON,"+47.071862","-088.651973",MI,49963
STAMBAUGH,IRON,"+46.079655","-088.629006",MI,49964
TOIVOLA,HOUGHTON,"+46.910918","-088.853210",MI,49965
"TROUT CREEK",ONTONAGON,"+46.493100","-089.085164",MI,49967
WAKEFIELD,GOGEBIC,"+46.490844","-089.875182",MI,49968
WATERSMEET,GOGEBIC,"+46.221840","-089.240577",MI,49969
WATTON,BARAGA,"+46.731668","-088.335388",MI,49970
"WHITE PINE",ONTONAGON,"+46.782698","-089.597404",MI,49971
ACKWORTH,WARREN,"+41.384345","-093.424294",IA,50001
ADAIR,ADAIR,"+41.439109","-094.633805",IA,50002
ADEL,DALLAS,"+41.617591","-094.034515",IA,50003
ALBION,MARSHALL,"+42.143933","-092.961868",IA,50005
ALDEN,HARDIN,"+42.430997","-093.390638",IA,50006
ALLEMAN,POLK,"+41.813089","-093.609929",IA,50007
ALLERTON,WAYNE,"+40.672872","-093.405589",IA,50008
ALTOONA,POLK,"+41.650970","-093.468500",IA,50009
AMES,STORY,"+42.037879","-093.600254",IA,50010
ANKENY,POLK,"+41.672687","-093.572173",IA,50015
ANITA,CASS,"+41.390677","-094.813882",IA,50020
ATLANTIC,CASS,"+41.381871","-094.960765",IA,50022
AUDUBON,AUDUBON,"+41.704535","-094.918652",IA,50025
BAGLEY,GUTHRIE,"+41.827251","-094.449511",IA,50026
"BARNES CITY",MAHASKA,"+41.469740","-092.487177",IA,50027
BAXTER,JASPER,"+41.811839","-093.159506",IA,50028
BAYARD,GUTHRIE,"+41.687200","-094.528322",IA,50029
BEAVER,BOONE,"+42.038746","-094.143566",IA,50031
BERWICK,POLK,"+41.665838","-093.543230",IA,50032
BEVINGTON,MADISON,"+41.334078","-094.015337",IA,50033
BLAIRSBURG,HAMILTON,"+42.485099","-093.687780",IA,50034
BONDURANT,POLK,"+41.730186","-093.456940",IA,50035
BOONE,BOONE,"+42.042500","-093.904897",IA,50036
BOONEVILLE,DALLAS,"+41.630419","-093.946297",IA,50038
BOUTON,DALLAS,"+41.820030","-094.008810",IA,50039
BOXHOLM,BOONE,"+42.161647","-094.088499",IA,50040
BRADFORD,FRANKLIN,"+42.600335","-093.223204",IA,50041
BRAYTON,AUDUBON,"+41.540690","-094.878382",IA,50042
BUCKEYE,HARDIN,"+42.417866","-093.375544",IA,50043
BUSSEY,MARION,"+41.211897","-093.054149",IA,50044
CAMBRIDGE,STORY,"+41.914036","-093.519880",IA,50046
CARLISLE,WARREN,"+41.416785","-093.520445",IA,50047
CASEY,GUTHRIE,"+41.576333","-094.521205",IA,50048
CHARITON,LUCAS,"+41.046868","-093.309464",IA,50049
CHURDAN,GREENE,"+42.141856","-094.503538",IA,50050
CLEMONS,MARSHALL,"+42.114120","-093.149072",IA,50051
CLIO,WAYNE,"+40.634202","-093.447953",IA,50052
COLFAX,JASPER,"+41.684507","-093.222321",IA,50054
COLLINS,STORY,"+41.906479","-093.294572",IA,50055
COLO,STORY,"+42.000921","-093.380733",IA,50056
COLUMBIA,MARION,"+41.196557","-093.159664",IA,50057
"COON RAPIDS",CARROLL,"+41.957228","-094.735083",IA,50058
COOPER,GREENE,"+42.036334","-094.396956",IA,50059
CORYDON,WAYNE,"+40.777093","-093.327355",IA,50060
CUMMING,WARREN,"+41.468663","-093.745358",IA,50061
DALLAS,MARION,"+41.334487","-093.147780",IA,50062
"DALLAS CENTER",DALLAS,"+41.713107","-093.930807",IA,50063
DANA,GREENE,"+42.100422","-094.230723",IA,50064
"DAVIS CITY",DECATUR,"+40.634604","-093.810500",IA,50065
DAWSON,DALLAS,"+41.800769","-094.202714",IA,50066
DECATUR,DECATUR,"+40.743001","-093.831719",IA,50067
DERBY,LUCAS,"+41.029481","-093.327475",IA,50068
"DE SOTO",DALLAS,"+41.521176","-094.107532",IA,50069
DEXTER,DALLAS,"+41.531827","-094.205252",IA,50070
DOWS,WRIGHT,"+42.651566","-093.582732",IA,50071
EARLHAM,MADISON,"+41.430590","-094.107202",IA,50072
ELKHART,POLK,"+41.783265","-093.517100",IA,50073
ELLSTON,RINGGOLD,"+40.846834","-094.088656",IA,50074
ELLSWORTH,HAMILTON,"+42.325487","-093.551530",IA,50075
EXIRA,AUDUBON,"+41.589212","-094.870749",IA,50076
FERGUSON,MARSHALL,"+41.937357","-092.865043",IA,50078
GALT,WRIGHT,"+42.666494","-093.627104",IA,50101
"GARDEN CITY",HARDIN,"+42.235432","-093.373262",IA,50102
"GARDEN GROVE",DECATUR,"+40.736644","-093.785839",IA,50103
GIBSON,KEOKUK,"+41.480854","-092.371164",IA,50104
GILBERT,STORY,"+42.114752","-093.639860",IA,50105
GILMAN,MARSHALL,"+41.987444","-092.963098",IA,50106
"GRAND JUNCTION",GREENE,"+42.035745","-094.242288",IA,50107
"GRAND RIVER",DECATUR,"+40.819397","-093.962986",IA,50108
GRANGER,DALLAS,"+41.761574","-093.853297",IA,50109
GRAY,AUDUBON,"+41.840109","-094.981191",IA,50110
GRIMES,POLK,"+41.652116","-093.600453",IA,50111
GRINNELL,POWESHIEK,"+41.685324","-092.630258",IA,50112
"GUTHRIE CENTER",GUTHRIE,"+41.683516","-094.559702",IA,50115
HAMILTON,MARION,"+41.189953","-092.958960",IA,50116
HAMLIN,AUDUBON,"+41.746719","-094.847093",IA,50117
HARTFORD,WARREN,"+41.439093","-093.369630",IA,50118
HARVEY,MARION,"+41.299888","-092.928147",IA,50119
HAVERHILL,MARSHALL,"+41.938248","-092.968108",IA,50120
HUBBARD,HARDIN,"+42.303338","-093.329584",IA,50122
HUMESTON,WAYNE,"+40.802860","-093.518445",IA,50123
HUXLEY,STORY,"+41.906086","-093.616342",IA,50124
INDIANOLA,WARREN,"+41.314309","-093.588041",IA,50125
"IOWA FALLS",HARDIN,"+42.430260","-093.253363",IA,50126
IRA,JASPER,"+41.777174","-093.213830",IA,50127
JAMAICA,GUTHRIE,"+41.820851","-094.319081",IA,50128
JEFFERSON,GREENE,"+42.007323","-094.372586",IA,50129
JEWELL,HAMILTON,"+42.339466","-093.721503",IA,50130
JOHNSTON,POLK,"+41.714435","-093.732559",IA,50131
KAMRAR,HAMILTON,"+42.390667","-093.684048",IA,50132
KELLERTON,RINGGOLD,"+40.709922","-094.049307",IA,50133
KELLEY,STORY,"+41.932278","-093.654229",IA,50134
KELLOGG,JASPER,"+41.706656","-093.023296",IA,50135
KESWICK,KEOKUK,"+41.455621","-092.288871",IA,50136
KILLDUFF,JASPER,"+41.659444","-092.939073",IA,50137
KNOXVILLE,MARION,"+41.295893","-093.104232",IA,50138
LACONA,WARREN,"+41.218741","-093.414713",IA,50139
LAMONI,DECATUR,"+40.618769","-093.927187",IA,50140
LAUREL,MARSHALL,"+41.898521","-092.967122",IA,50141
"LE GRAND",MARSHALL,"+42.020946","-092.775909",IA,50142
LEIGHTON,MAHASKA,"+41.338137","-092.794397",IA,50143
LEON,DECATUR,"+40.740697","-093.748889",IA,50144
"LIBERTY CENTER",WARREN,"+41.207133","-093.499347",IA,50145
LINDEN,DALLAS,"+41.674068","-094.203105",IA,50146
LINEVILLE,WAYNE,"+40.586053","-093.523318",IA,50147
LISCOMB,MARSHALL,"+42.175223","-092.969854",IA,50148
LORIMOR,UNION,"+41.108111","-094.102318",IA,50149
LOVILIA,MONROE,"+41.028469","-092.976822",IA,50150
LUCAS,LUCAS,"+41.004925","-093.492145",IA,50151
LUTHER,BOONE,"+41.938679","-093.837061",IA,50152
LYNNVILLE,JASPER,"+41.605650","-092.846323",IA,50153
"MC CALLSBURG",STORY,"+42.158029","-093.395647",IA,50154
MACKSBURG,MADISON,"+41.210365","-094.182509",IA,50155
MADRID,BOONE,"+41.928860","-093.797086",IA,50156
MALCOM,POWESHIEK,"+41.732036","-092.512822",IA,50157
MARSHALLTOWN,MARSHALL,"+42.036096","-092.998867",IA,50158
MARTENSDALE,WARREN,"+41.385401","-093.741773",IA,50160
MAXWELL,STORY,"+41.920999","-093.395946",IA,50161
MELBOURNE,MARSHALL,"+42.035719","-093.115647",IA,50162
MELCHER,MARION,"+41.242194","-093.173193",IA,50163
MENLO,GUTHRIE,"+41.553004","-094.395245",IA,50164
MILLERTON,WAYNE,"+40.843741","-093.362185",IA,50165
MILO,WARREN,"+41.283124","-093.428847",IA,50166
MINBURN,DALLAS,"+41.732252","-094.047607",IA,50167
MINGO,JASPER,"+41.775852","-093.246431",IA,50168
MITCHELLVILLE,POLK,"+41.626952","-093.373903",IA,50169
MONROE,JASPER,"+41.569003","-093.101184",IA,50170
MONTEZUMA,POWESHIEK,"+41.605693","-092.473857",IA,50171
MONTOUR,TAMA,"+41.956190","-092.712756",IA,50173
MURRAY,CLARKE,"+41.026682","-093.925695",IA,50174
NEVADA,STORY,"+42.002070","-093.503866",IA,50201
"NEW PROVIDENCE",HARDIN,"+42.272076","-093.256399",IA,50206
"NEW SHARON",MAHASKA,"+41.393559","-092.634295",IA,50207
NEWTON,JASPER,"+41.718107","-093.012335",IA,50208
"NEW VIRGINIA",WARREN,"+41.319061","-093.672017",IA,50210
NORWALK,WARREN,"+41.442071","-093.667713",IA,50211
OGDEN,BOONE,"+42.043714","-094.052358",IA,50212
OSCEOLA,CLARKE,"+41.029937","-093.775845",IA,50213
OTLEY,MARION,"+41.426958","-093.030605",IA,50214
PANORA,GUTHRIE,"+41.650933","-094.425111",IA,50216
PATON,GREENE,"+42.166202","-094.280982",IA,50217
PATTERSON,MADISON,"+41.349901","-093.880265",IA,50218
PELLA,MARION,"+41.341915","-093.092797",IA,50219
PERRY,DALLAS,"+41.790296","-094.061780",IA,50220
PERU,MADISON,"+41.221731","-093.962334",IA,50222
"PILOT MOUND",BOONE,"+42.059677","-094.040876",IA,50223
PLEASANTVILLE,MARION,"+41.351116","-093.233620",IA,50225
"POLK CITY",POLK,"+41.756730","-093.698063",IA,50226
POPEJOY,FRANKLIN,"+42.644276","-093.450081",IA,50227
"PRAIRIE CITY",JASPER,"+41.590964","-093.234793",IA,50228
PROLE,WARREN,"+41.368045","-093.703126",IA,50229
RADCLIFFE,HARDIN,"+42.310875","-093.347563",IA,50230
RANDALL,HAMILTON,"+42.240121","-093.628266",IA,50231
REASNOR,JASPER,"+41.560308","-092.981908",IA,50232
REDFIELD,DALLAS,"+41.621146","-094.212048",IA,50233
RHODES,MARSHALL,"+41.906231","-093.154445",IA,50234
RIPPEY,GREENE,"+41.928403","-094.222127",IA,50235
ROLAND,STORY,"+42.161972","-093.496057",IA,50236
RUNNELLS,POLK,"+41.561367","-093.398946",IA,50237
RUSSELL,LUCAS,"+40.981221","-093.200472",IA,50238
"SAINT ANTHONY",MARSHALL,"+42.140911","-093.174505",IA,50239
"SAINT CHARLES",MADISON,"+41.289336","-093.862695",IA,50240
"SAINT MARYS",WARREN,"+41.308413","-093.736916",IA,50241
SEARSBORO,POWESHIEK,"+41.569631","-092.654204",IA,50242
SHELDAHL,POLK,"+41.857068","-093.697325",IA,50243
SLATER,STORY,"+41.892500","-093.664006",IA,50244
STANHOPE,HAMILTON,"+42.296671","-093.776637",IA,50246
"STATE CENTER",MARSHALL,"+42.025510","-093.144785",IA,50247
"STORY CITY",STORY,"+42.158072","-093.610141",IA,50248
STRATFORD,HAMILTON,"+42.296737","-093.721315",IA,50249
STUART,GUTHRIE,"+41.573966","-094.339598",IA,50250
SULLY,JASPER,"+41.576832","-092.924355",IA,50251
SWAN,MARION,"+41.457722","-093.219421",IA,50252
THAYER,UNION,"+40.978688","-094.100390",IA,50254
THORNBURG,KEOKUK,"+41.336267","-092.178366",IA,50255
TRACY,MARION,"+41.263991","-092.938838",IA,50256
TRURO,MADISON,"+41.206381","-093.863473",IA,50257
UNION,HARDIN,"+42.252265","-093.089028",IA,50258
GIFFORD,HARDIN,"+42.383133","-093.250567",IA,50259
"VAN METER",DALLAS,"+41.658215","-093.944641",IA,50261
"VAN WERT",DECATUR,"+40.736644","-093.785839",IA,50262
WAUKEE,DALLAS,"+41.598960","-093.875317",IA,50263
WELDON,DECATUR,"+40.885821","-093.761591",IA,50264
"WEST DES MOINES",POLK,"+41.567138","-093.717232",IA,50265
"WHAT CHEER",KEOKUK,"+41.396307","-092.331335",IA,50268
WHITTEN,HARDIN,"+42.271774","-093.021413",IA,50269
WILLIAMS,HAMILTON,"+42.477733","-093.554643",IA,50271
WILLIAMSON,LUCAS,"+41.029481","-093.327475",IA,50272
WINTERSET,MADISON,"+41.351621","-094.042219",IA,50273
WIOTA,CASS,"+41.374394","-094.904879",IA,50274
WOODBURN,CLARKE,"+41.029822","-093.614875",IA,50275
WOODWARD,DALLAS,"+41.776121","-093.955694",IA,50276
YALE,GUTHRIE,"+41.775934","-094.357971",IA,50277
ZEARING,STORY,"+42.149851","-093.298980",IA,50278
"DES MOINES",POLK,"+41.672687","-093.572173",IA,50301
URBANDALE,POLK,"+41.630449","-093.753628",IA,50322
CLIVE,POLK,"+41.607588","-093.744905",IA,50325
"MASON CITY","CERRO GORDO","+43.116477","-093.270559",IA,50401
ALEXANDER,FRANKLIN,"+42.819841","-093.429379",IA,50420
BELMOND,WRIGHT,"+42.783801","-093.712614",IA,50421
BRITT,HANCOCK,"+43.081779","-093.734689",IA,50423
"BUFFALO CENTER",WINNEBAGO,"+43.377310","-093.803062",IA,50424
CARPENTER,MITCHELL,"+43.414935","-093.002846",IA,50426
CHAPIN,FRANKLIN,"+42.834852","-093.222587",IA,50427
"CLEAR LAKE","CERRO GORDO","+43.100399","-093.260676",IA,50428
CORWITH,HANCOCK,"+42.980309","-093.872724",IA,50430
COULTER,FRANKLIN,"+42.738164","-093.369996",IA,50431
"CRYSTAL LAKE",HANCOCK,"+43.218350","-093.800697",IA,50432
DOUGHERTY,"CERRO GORDO","+43.053101","-093.261024",IA,50433
FERTILE,WORTH,"+43.299228","-093.284960",IA,50434
FLOYD,FLOYD,"+43.136067","-092.779320",IA,50435
"FOREST CITY",WINNEBAGO,"+43.299419","-093.684781",IA,50436
GARNER,HANCOCK,"+43.089116","-093.734009",IA,50438
GOODELL,HANCOCK,"+43.074783","-093.675089",IA,50439
GRAFTON,WORTH,"+43.320548","-093.200006",IA,50440
HAMPTON,FRANKLIN,"+42.731454","-093.230657",IA,50441
HANLONTOWN,WORTH,"+43.320670","-093.378938",IA,50444
JOICE,WORTH,"+43.353565","-093.383200",IA,50446
KANAWHA,HANCOCK,"+43.069212","-093.734839",IA,50447
KENSETT,WORTH,"+43.359809","-093.240306",IA,50448
KLEMME,HANCOCK,"+42.991727","-093.566985",IA,50449
"LAKE MILLS",WINNEBAGO,"+43.408993","-093.567204",IA,50450
LAKOTA,KOSSUTH,"+43.366038","-094.103090",IA,50451
LATIMER,FRANKLIN,"+42.782628","-093.389744",IA,50452
LELAND,WINNEBAGO,"+43.342548","-093.689464",IA,50453
"LITTLE CEDAR",MITCHELL,"+43.385605","-092.738099",IA,50454
"MC INTIRE",MITCHELL,"+43.457197","-092.633160",IA,50455
MANLY,WORTH,"+43.342237","-093.271287",IA,50456
MESERVEY,"CERRO GORDO","+43.059175","-093.292969",IA,50457
"NORA SPRINGS",FLOYD,"+43.149677","-092.974488",IA,50458
NORTHWOOD,WORTH,"+43.428355","-093.261042",IA,50459
ORCHARD,MITCHELL,"+43.234006","-092.686031",IA,50460
OSAGE,MITCHELL,"+43.320773","-092.789683",IA,50461
PLYMOUTH,"CERRO GORDO","+43.234199","-093.082854",IA,50464
